,0,1,2,3,4,5,6,7,8
2229,0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,1
2230,0,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,3
2231,1,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25,2
2232,1,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,2
2233,0,0.595,0.475,0.17,1.0965,0.419,0.22899999999999998,0.35,4
2234,1,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,3
2235,0,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,3
2236,1,0.56,0.435,0.185,1.1059999999999999,0.42200000000000004,0.2435,0.33,3
2237,0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,4
2238,2,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,2
2239,1,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,2
2240,0,0.415,0.315,0.125,0.38799999999999996,0.068,0.09,0.125,3
2241,1,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,3
2242,1,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,1
2243,0,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,2
2244,2,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,3
2245,0,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,2
2246,1,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,2
2247,1,0.47,0.365,0.12,0.5429999999999999,0.2295,0.1495,0.15,2
2248,0,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,1
2249,1,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,3
2250,0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,3
2251,0,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,3
2252,1,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,3
2253,1,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,3
2254,0,0.65,0.495,0.18,1.7930000000000001,0.8005,0.33899999999999997,0.53,3
2255,0,0.51,0.395,0.145,0.6185,0.21600000000000003,0.1385,0.24,3
2256,0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,2
2257,0,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,3
2258,0,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,2
2259,1,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,3
2260,0,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,2
2261,0,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27,3
2262,1,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,4
2263,1,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,3
2264,2,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,3
2265,1,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,3
2266,1,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,3
2267,1,0.61,0.48,0.175,1.0675,0.391,0.21600000000000003,0.42,3
2268,1,0.545,0.445,0.175,0.8525,0.3465,0.18899999999999997,0.295,3
2269,0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,3
2270,1,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,4
2271,1,0.52,0.41,0.17,0.8705,0.3735,0.21899999999999997,0.25,3
2272,0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,3
2273,1,0.67,0.52,0.15,1.406,0.519,0.348,0.37,3
2274,0,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685,3
2275,0,0.655,0.525,0.185,1.2590000000000001,0.48700000000000004,0.2215,0.445,4
2276,1,0.62,0.48,0.23,1.0935,0.40299999999999997,0.245,0.355,3
2277,1,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,4
2278,0,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,2
2279,0,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000003,0.195,2
2280,0,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,2
2281,2,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,2
2282,1,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,2
2283,2,0.435,0.345,0.12,0.4475,0.221,0.11199999999999999,0.125,1
2284,2,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,2
2285,2,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,2
2286,1,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,2
2287,1,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,1
2288,2,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06,1
2289,1,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,2
2290,2,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,1
2291,0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,2
2292,1,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,2
2293,2,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,1
2294,0,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22,3
2295,1,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,2
2296,1,0.535,0.45,0.135,0.8075,0.322,0.18100000000000002,0.25,3
2297,0,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,2
2298,2,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,1
2299,2,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,2
2300,1,0.48,0.405,0.13,0.6375,0.27699999999999997,0.1445,0.21,2
2301,1,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,2
2302,0,0.46,0.375,0.13,0.5735,0.2505,0.11900000000000001,0.195,2
2303,1,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,3
2304,0,0.59,0.49,0.135,1.008,0.42200000000000004,0.2245,0.285,3
2305,1,0.55,0.415,0.135,0.775,0.302,0.179,0.26,4
2306,1,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,3
2307,1,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,4
2308,0,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,3
2309,0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,3
2310,1,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,3
2311,0,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,1
2312,2,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,2
2313,0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,4
2314,1,0.58,0.475,0.135,0.925,0.391,0.165,0.275,3
2315,0,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,4
2316,0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,3
2317,0,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,3
2318,1,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,3
2319,1,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,3
2320,2,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,2
2321,0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,3
2322,0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,3
2323,2,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,2
2324,1,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,4
2325,1,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,2
2326,0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,3
2327,0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,3
2328,1,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,3
2329,2,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,3
2330,2,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,2
2331,0,0.59,0.46,0.155,0.9059999999999999,0.327,0.1485,0.335,3
2332,1,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,2
2333,0,0.695,0.55,0.22,1.5515,0.5660000000000001,0.3835,0.445,3
2334,1,0.8,0.63,0.195,2.526,0.9329999999999999,0.59,0.62,4
2335,0,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,4
2336,1,0.565,0.48,0.175,0.9570000000000001,0.3885,0.215,0.275,4
2337,0,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,3
2338,0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,4
2339,0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,4
2340,1,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,3
2341,2,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,1
2342,2,0.255,0.185,0.07,0.075,0.027999999999999997,0.018000000000000002,0.025,1
2343,2,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008,1
2344,0,0.67,0.55,0.17,1.247,0.47200000000000003,0.2455,0.4,4
2345,1,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,4
2346,1,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,3
2347,0,0.505,0.4,0.13,0.764,0.3035,0.18899999999999997,0.2175,3
2348,0,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,4
2349,1,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,2
2350,1,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000003,3
2351,0,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,4
2352,0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,4
2353,1,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,4
2354,0,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,3
2355,0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,3
2356,0,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,3
2357,0,0.585,0.455,0.125,1.0270000000000001,0.391,0.212,0.25,4
2358,1,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,4
2359,1,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,3
2360,1,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,3
2361,0,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,3
2362,1,0.66,0.525,0.205,1.3665,0.5005,0.29100000000000004,0.41,4
2363,0,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,4
2364,1,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,3
2365,1,0.63,0.505,0.165,1.065,0.4595,0.21600000000000003,0.315,3
2366,0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,4
2367,0,0.65,0.545,0.16,1.2425,0.48700000000000004,0.29600000000000004,0.48,3
2368,1,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,4
2369,2,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,3
2370,2,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,2
2371,0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,1
2372,1,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,3
2373,1,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,3
2374,2,0.435,0.335,0.11,0.38299999999999995,0.1555,0.0675,0.135,3
2375,0,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,2
2376,1,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,2
2377,2,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,3
2378,2,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,3
2379,1,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,2
2380,0,0.175,0.135,0.04,0.0305,0.011000000000000001,0.0075,0.01,1
2381,0,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,1
2382,2,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,3
2383,1,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,4
2384,1,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,3
2385,1,0.45,0.345,0.115,0.496,0.1905,0.11699999999999999,0.14,3
2386,1,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,3
2387,2,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,3
2388,2,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,2
2389,0,0.42,0.34,0.125,0.4495,0.165,0.1125,0.14400000000000002,3
2390,1,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,4
2391,0,0.37,0.29,0.09,0.24100000000000002,0.11,0.045,0.069,2
2392,0,0.33,0.25,0.09,0.19699999999999998,0.085,0.040999999999999995,0.0605,2
2393,2,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,1
2394,2,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,3
2395,2,0.61,0.475,0.17,1.0385,0.4435,0.24100000000000002,0.32,3
2396,2,0.625,0.465,0.155,0.972,0.40399999999999997,0.1845,0.35,3
2397,2,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,4
2398,2,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,3
2399,1,0.53,0.43,0.17,0.775,0.35,0.152,0.235,4
2400,2,0.445,0.33,0.1,0.43700000000000006,0.163,0.0755,0.17,3
2401,1,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,3
2402,2,0.44,0.355,0.165,0.435,0.159,0.105,0.14,4
2403,0,0.29,0.225,0.08,0.1295,0.0535,0.026000000000000002,0.045,2
2404,2,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,3
2405,2,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,3
2406,1,0.58,0.46,0.185,1.0170000000000001,0.3515,0.2,0.32,2
2407,2,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395,3
2408,2,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,3
2409,1,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,2
2410,1,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,2
2411,2,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,2
2412,0,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,1
2413,1,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,3
2414,2,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,2
2415,0,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,2
2416,0,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,4
2417,0,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,3
2418,1,0.465,0.35,0.13,0.494,0.1945,0.10300000000000001,0.155,4
2419,1,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,2
2420,0,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,3
2421,2,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,3
2422,1,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,3
2423,1,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,2
2424,0,0.26,0.2,0.065,0.096,0.044000000000000004,0.027000000000000003,0.03,1
2425,2,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,3
2426,2,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,3
2427,0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,1
2428,1,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,2
2429,0,0.34,0.255,0.095,0.213,0.081,0.034,0.07,2
2430,2,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,3
2431,1,0.635,0.5,0.18,1.3119999999999998,0.529,0.2485,0.485,4
2432,1,0.61,0.485,0.165,1.087,0.4255,0.23199999999999998,0.38,3
2433,1,0.66,0.515,0.18,1.5230000000000001,0.54,0.3365,0.555,4
2434,2,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,4
2435,1,0.465,0.38,0.135,0.579,0.20800000000000002,0.1095,0.22,3
2436,0,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,4
2437,2,0.335,0.24,0.095,0.17,0.062,0.039,0.055,2
2438,1,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28,4
2439,1,0.345,0.255,0.1,0.19699999999999998,0.071,0.051,0.06,2
2440,0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,3
2441,0,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,2
2442,0,0.475,0.355,0.125,0.4625,0.18600000000000003,0.107,0.145,2
2443,1,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,3
2444,0,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,2
2445,0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,3
2446,1,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,3
2447,2,0.275,0.205,0.08,0.096,0.036000000000000004,0.0185,0.03,1
2448,1,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,1
2449,1,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,2
2450,1,0.42,0.33,0.125,0.46299999999999997,0.18600000000000003,0.11,0.145,2
2451,0,0.35,0.26,0.09,0.198,0.0725,0.055999999999999994,0.06,2
2452,0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,2
2453,2,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,2
2454,2,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027000000000000003,1
2455,2,0.235,0.17,0.065,0.0625,0.023,0.013999999999999999,0.022000000000000002,1
2456,2,0.25,0.18,0.06,0.073,0.027999999999999997,0.017,0.0225,1
2457,2,0.25,0.185,0.065,0.071,0.027000000000000003,0.0185,0.0225,1
2458,2,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011000000000000001,1
2459,1,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,4
2460,0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,3
2461,1,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,3
2462,0,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13,2
2463,0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,4
2464,1,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,3
2465,0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,3
2466,0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,2
2467,0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,4
2468,1,0.37,0.275,0.08,0.22699999999999998,0.09300000000000001,0.0625,0.07,2
2469,0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,3
2470,0,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,3
2471,0,0.565,0.44,0.175,1.122,0.39299999999999996,0.2,0.375,4
2472,0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,3
2473,1,0.615,0.47,0.175,1.2985,0.5135,0.34299999999999997,0.32,3
2474,0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,3
2475,1,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,3
2476,0,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,4
2477,0,0.57,0.42,0.155,1.008,0.377,0.193,0.34,3
2478,1,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,2
2479,1,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,3
2480,1,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,3
2481,0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,2
2482,0,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,3
2483,1,0.54,0.415,0.175,0.8975,0.275,0.24100000000000002,0.275,3
2484,0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,3
2485,2,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,2
2486,1,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,3
2487,1,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,3
2488,0,0.5,0.385,0.145,0.7615,0.24600000000000002,0.195,0.204,3
2489,0,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835,3
2490,0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,1
2491,1,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,2
2492,1,0.475,0.38,0.145,0.57,0.16699999999999998,0.11800000000000001,0.187,3
2493,2,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,2
2494,0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,2
2495,0,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,3
2496,1,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,3
2497,0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,3
2498,0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,3
2499,0,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,4
2500,1,0.48,0.39,0.125,0.6905,0.21899999999999997,0.155,0.2,3
2501,1,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,2
2502,2,0.285,0.21,0.07,0.109,0.044000000000000004,0.0265,0.033,1
2503,2,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,1
2504,2,0.31,0.24,0.105,0.2885,0.11800000000000001,0.065,0.083,1
2505,2,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,1
2506,2,0.375,0.3,0.075,0.14400000000000002,0.059000000000000004,0.03,0.044000000000000004,1
2507,2,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,1
2508,2,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,1
2509,2,0.415,0.315,0.09,0.3625,0.175,0.0835,0.09300000000000001,1
2510,2,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,2
2511,2,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,1
2512,0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,2
2513,1,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,2
2514,2,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,2
2515,1,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,2
2516,2,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,2
2517,0,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,1
2518,0,0.5,0.4,0.13,0.7715,0.37,0.16,0.21100000000000002,2
2519,2,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,1
2520,0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.19899999999999998,2
2521,0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,2
2522,0,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,3
2523,1,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,2
2524,0,0.58,0.46,0.18,1.145,0.48,0.27699999999999997,0.325,3
2525,0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,2
2526,0,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,2
2527,0,0.595,0.49,0.185,1.185,0.48200000000000004,0.2015,0.361,2
2528,1,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,2
2529,1,0.6,0.5,0.155,1.3319999999999999,0.6235,0.2835,0.35,2
2530,1,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.28800000000000003,2
2531,0,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,2
2532,1,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,2
2533,0,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,2
2534,0,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.47100000000000003,3
2535,1,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,3
2536,1,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,3
2537,2,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,3
2538,0,0.66,0.535,0.2,1.791,0.733,0.318,0.54,3
2539,1,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,3
2540,1,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,3
2541,1,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,2
2542,1,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,3
2543,1,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,2
2544,1,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,2
2545,2,0.205,0.15,0.065,0.04,0.02,0.011000000000000001,0.013000000000000001,1
2546,2,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,1
2547,2,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,1
2548,2,0.275,0.195,0.07,0.0875,0.0345,0.022000000000000002,0.0255,1
2549,2,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,1
2550,2,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,1
2551,2,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,1
2552,2,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,1
2553,2,0.315,0.235,0.07,0.149,0.057999999999999996,0.0325,0.047,1
2554,2,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,1
2555,2,0.37,0.29,0.08,0.2545,0.10800000000000001,0.0565,0.07,1
2556,2,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,1
2557,2,0.39,0.295,0.1,0.27899999999999997,0.1155,0.059000000000000004,0.08,1
2558,2,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001,1
2559,2,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,1
2560,2,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,1
2561,2,0.44,0.345,0.115,0.545,0.26899999999999996,0.111,0.1305,1
2562,2,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,1
2563,2,0.44,0.355,0.12,0.495,0.231,0.11,0.125,1
2564,2,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.11800000000000001,1
2565,2,0.45,0.35,0.12,0.46799999999999997,0.2005,0.1065,0.1325,2
2566,1,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,1
2567,1,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,1
2568,2,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,1
2569,2,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,1
2570,2,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,1
2571,0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,2
2572,2,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,1
2573,2,0.475,0.355,0.105,0.46799999999999997,0.201,0.1115,0.12,2
2574,0,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,2
2575,0,0.5,0.375,0.145,0.6215,0.27399999999999997,0.166,0.1485,1
2576,2,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,1
2577,2,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,1
2578,0,0.515,0.395,0.12,0.6459999999999999,0.285,0.1365,0.172,2
2579,0,0.525,0.415,0.135,0.7945,0.39399999999999996,0.18899999999999997,0.20199999999999999,1
2580,0,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,2
2581,1,0.53,0.42,0.17,0.828,0.41,0.20800000000000002,0.1505,1
2582,0,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835,1
2583,1,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,2
2584,0,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,2
2585,1,0.55,0.425,0.125,0.9640000000000001,0.5475,0.159,0.215,2
2586,1,0.555,0.425,0.14,0.963,0.44,0.22399999999999998,0.24,1
2587,1,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,2
2588,1,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,2
